Genre,Original_Language,Release_Date,Vote_Average,Overview,Title
Action,th,2009-05-28,4.6,predicts; come; annihilating,2022 Tsunami
"Action, Drama",en,2004-03-17,6.8,warrior; uprising; enemy,Spartacus
"History, Drama, Mystery, Thriller",en,2019-03-07,7.2,dictionary; minor; oxford,The Professor and the Madman
"Action, Thriller, Crime",en,2006-04-19,6.0,attempt; assassination; framed,The Sentinel
"Comedy, Drama, Romance",en,2010-03-26,5.8,housesits; brother; los,Greenberg
"Drama, Romance",en,2016-11-04,6.7,whose; loving; anti-miscegenation,Loving
Action,en,2017-03-16,6.5,sister; runs; fighter,Female Fight Squad
"Action, War",ms,2018-09-27,7.7,events; true; rescue,Paskal
"Adventure, Drama, Horror",it,1985-08-09,6.2,taken; vengeance; headhunters,Amazonia: The Catherine Miles Story
"Comedy, Crime",en,1994-06-09,4.5,veterans; dealing; moscow,Police Academy: Mission to Moscow
"Action, Thriller, Crime",en,1999-01-22,7.3,boston; blood-soaked; fast,The Boondock Saints
"Animation, Action, Family",en,2002-07-03,6.6,-; series; obtain,The Powerpuff Girls Movie
"Drama, Mystery, Thriller, TV Movie",en,2014-01-18,6.6,face; cruel; sudden,Flowers in the Attic
"Mystery, Thriller, Crime",en,1971-06-23,6.8,high-priced; private; eye,Klute
"Action, Drama",zh,2011-01-20,6.8,masters; stand; wiped,Shaolin
"Animation, Family, Comedy",en,2020-12-04,5.7,beloved; few; traditions,Captain Underpants: Mega Blissmas
"Crime, Drama, Mystery, Thriller, Action",en,1995-07-28,5.9,freelance; game; friend,The Net
"Drama, Romance",en,1995-01-27,8.0,céline; since; conversations,Before Sunrise
"Adventure, Action, Fantasy",en,2004-07-12,6.2,librarian; ensure; sets,The Librarian: Quest for the Spear
"Action, Adventure, Thriller, Western",en,2016-01-08,4.8,veteran; kidnapped; desperate,Diablo
"Crime, Action, Thriller",en,2012-08-24,6.3,dirty; cop; bike,Premium Rush
"History, Romance, Drama",en,2016-12-02,6.9,triangle; ottoman; brilliant,The Promise
"Mystery, Comedy, Crime",en,2011-08-19,6.4,desperately; caught; he's,Flypaper
"Action, Comedy, Crime",en,1987-05-18,6.4,captain; couple; weapons,Beverly Hills Cop II
"Comedy, Music, Romance, Drama",en,2013-09-07,7.2,boyfriend; songwriter; herself,Begin Again
Horror,ja,1985-12-14,5.7,teacher; porno; off,Beautiful Teacher in Torture Hell
Drama,ko,2003-09-19,7.8,living; seasons; monk,"Spring, Summer, Fall, Winter... and Spring"
"Comedy, Drama, Music",en,2015-07-10,5.8,rendazzo; make; meryl,Ricki and the Flash
Drama,en,2013-04-12,7.1,signed; bring; legendary,42
"Animation, Comedy, Family",en,1990-05-18,7.5,duo; knows; wallace,A Grand Day Out
"Comedy, Romance, Drama",en,1983-08-05,6.5,incident; raise; too,Risky Business
"Thriller, Crime, Mystery",en,2007-11-28,6.4,leaves; present; wife,Awake
Documentary,en,2021-06-17,2.0,present; obama's; states,"Civil War (Or, Who Do We Think We Are)"
"Action, Drama, Fantasy",zh,2006-12-14,6.8,dominion; princess; sons,Curse of the Golden Flower
"Action, Science Fiction, Thriller",en,2018-05-04,4.5,pilot; aimed; no,Incoming
"History, Drama, Romance",fr,2016-09-07,7.4,flowers; french; fiancé,Frantz
"Thriller, Drama",en,2011-02-11,6.8,investment; thriller; crisis,Margin Call
"Adventure, Fantasy, Science Fiction",fr,1902-04-17,8.0,surface; academy; colleagues,A Trip to the Moon
"Action, Fantasy",en,2000-09-01,4.9,immortal; yet; so,Highlander: Endgame
"Comedy, Drama",en,1939-10-19,8.0,rangers; earnest; political,Mr. Smith Goes to Washington
"Action, Adventure, Comedy, Fantasy, Mystery",en,1986-12-12,5.9,despite; kidnapped; nang,The Golden Child
"Action, Comedy",cn,1991-07-05,5.0,land?; transporting; village,Crazy Safari
"Action, Comedy, Fantasy, Science Fiction, Adventure",en,2019-01-25,5.1,race; adventure; army,Iron Sky: The Coming Race
"Action, Adventure, Drama, Fantasy, Animation",ja,2012-06-23,7.4,lead; bloody; midland,Berserk: The Golden Age Arc II - The Battle for Doldrey
"TV Movie, Romance",en,2014-11-29,5.8,hiding; meets; big,Christmas Under Wraps
"Crime, Drama, Thriller",en,1979-10-19,7.1,judge; disbarred; lawyer,...And Justice for All
"Animation, Adventure, Family, History, War",en,2018-04-13,7.4,bonds; i; sgt,Sgt. Stubby: An American Hero
"Action, Adventure, Thriller",en,1996-12-06,6.1,collapsing; fleeing; explosion,Daylight
"Action, Thriller",cn,2002-05-14,6.8,equally; pursued; hired,So Close
"Animation, Comedy, Adventure, Family, Science Fiction",en,2012-12-27,5.7,astronaut; planet; responds,Escape from Planet Earth
"Family, Animation, Mystery, Adventure, Comedy, Fantasy, Music",en,2012-03-13,7.8,events; fair; scary,Scooby-Doo! Music of the Vampire
"Crime, Drama, Thriller",en,1996-11-06,7.2,loot; banks; women,Set It Off
"Adventure, Horror, Action, History",fr,2001-01-31,6.7,friend; sent; de,Brotherhood of the Wolf
"Music, Drama, History",en,2019-05-22,7.4,academy; enduring; influential,Rocketman
"Drama, Music",en,2013-10-04,6.2,inspiring; tested; pop-music,Grace Unplugged
"War, Drama, Action, Thriller",en,2000-04-20,6.4,sends; u-boat; rages,U-571
"Drama, Science Fiction, Thriller",en,2018-05-12,5.4,question; oppressive; whose,Fahrenheit 451
"Comedy, Adventure, Family, Fantasy, Animation",en,2017-11-15,6.1,donkey; small; heroes,The Star
"Adventure, Drama, Action, Romance",zh,2004-05-19,7.3,romantic; wages; breaks,House of Flying Daggers
"Animation, Mystery",ja,2004-04-17,6.9,"""jewel; again; detective",Detective Conan: Magician of the Silver Sky
"Drama, Romance",en,2008-12-19,7.0,connecticut; come; couple,Revolutionary Road
"Action, Drama, Thriller, Mystery",fr,2015-09-30,5.5,it's; survive; desperate,Rabid Dogs
"Adventure, Comedy, Fantasy",ko,1990-12-12,4.0,goku); outrageous; orbs,"Dragon Ball: Fight Son Goku, Win Son Goku"
"Family, Adventure, Comedy, Drama, Fantasy",en,1998-11-25,5.5,returns; victory; farm,Babe: Pig in the City
"Comedy, Drama",en,2008-09-05,6.6,those; money; whirl,Burn After Reading
"Comedy, Drama, Romance",de,1955-12-22,7.4,call; wed; unexpectedly,Sissi
Comedy,en,2016-11-04,5.3,pakistan; enemies; sword,Army of One
"Action, War",en,1978-07-05,6.9,virtuous; london; dictator,The Wild Geese
"Crime, Drama, Thriller",en,2021-06-24,6.0,half; revealing; retired,Lansky
"Crime, Action, Drama",en,2018-05-30,5.4,chandler; police; civilian,211
"Fantasy, Science Fiction, Thriller",en,2017-07-17,6.6,strange; liam; bodies,Radius
"Romance, Comedy, Drama",en,2021-12-16,6.7,farm; year; threatened,A California Christmas: City Lights
"Thriller, Horror, Drama",no,2021-09-03,6.8,hidden; begin; newfound,The Innocents
"Comedy, Drama",en,2002-04-01,6.3,barbershop; see; legacy,Barbershop
"Fantasy, Action, Thriller",ru,2004-06-27,6.3,night; divided; opponents,Night Watch
"Action, Thriller",en,2019-07-12,6.1,hospital; nurse; wife,Point Blank
Comedy,en,1995-02-10,6.2,hotel; per; bryan,Billy Madison
"Crime, Drama",en,1999-09-02,7.5,nebraska; searches; rural,Boys Don't Cry
"Crime, Thriller, Mystery",it,2017-10-26,6.8,brings; mountain; village,The Girl in the Fog
"Crime, Drama",en,1987-12-10,7.2,stockbroker; whom; under,Wall Street
"Adventure, Comedy",en,1986-09-26,6.4,sweat; wily; everything,Crocodile Dundee
"Comedy, Crime",en,1987-12-11,6.2,larry; larry; decides,Throw Momma From the Train
"Animation, Music, Comedy",ja,2015-06-13,7.6,clock; girls; graduation,Love Live! The School Idol Movie
"Drama, History, War",en,1961-12-18,8.1,attorney; also; hears,Judgment at Nuremberg
Action,en,1990-02-09,5.9,thinking; friend; best,Hard to Kill
Horror,en,2012-05-19,6.4,"""stitches""; boy; play",Stitches
"Horror, Thriller",en,2011-01-28,5.8,discover; desolate; supernatural,Husk
"Animation, Drama, Fantasy",ja,1969-06-14,6.8,style; mix?; some,A Thousand and One Nights
"Drama, Romance",en,2007-05-24,6.4,head; simone; catholic,Loving Annabelle
"Action, Drama, Thriller",en,2000-06-09,6.5,recalls; leave; both,Gangster No. 1
"Drama, Music",en,2020-11-20,7.8,accepted; rehab; knew,Sound of Metal
"Action, Adventure, Comedy",de,2016-01-19,5.5,digital; winning; champion,Offline: Are You Ready for the Next Level?
"Science Fiction, Animation",ja,2015-06-20,6.6,prime; japanese; operatives,Ghost in the Shell: The New Movie
Comedy,en,2005-12-22,5.6,lifestyle; nor; secrets,Rumor Has It...
"Adventure, Fantasy, Action, Drama",en,2007-11-29,4.6,death; avenge; acts,In the Name of the King: A Dungeon Siege Tale
"Action, Thriller",en,2020-07-18,6.5,track; vicious; reformed,The Silencing
"Drama, Romance, Comedy, Music",en,2002-12-13,6.9,drumline; talented; its,Drumline
"Animation, Adventure, Fantasy, Mystery",ja,2020-01-17,8.0,riko; epic; treacherous,Made in Abyss: Dawn of the Deep Soul
"Science Fiction, Thriller",cn,2020-10-16,6.0,building; ruined; tsunami,The Calm Beyond
"Crime, Thriller",en,2018-09-20,5.0,men—one; fatale; premonition,London Fields
"Comedy, Romance",en,2007-07-12,6.0,chuck; things; present,I Now Pronounce You Chuck & Larry
Thriller,de,2019-06-29,5.3,derail; laid; abductors',Kidnapping Stella
"Drama, Thriller",en,2005-01-14,6.8,jeff; thinks; smart,Hard Candy
Drama,en,1969-05-25,7.5,city; hoping; ailing,Midnight Cowboy
"Comedy, Crime, Thriller",en,1990-08-17,7.0,lovers; try; also,Wild at Heart
"Crime, Drama, Action, Thriller",en,2013-01-10,6.3,it’s; even; small,Gangster Squad
Drama,en,2016-11-04,6.8,car; left; walk,Bleed for This
"Crime, Thriller, Mystery",en,2022-03-10,0.0,reveal; talk; supernatural,The Darker the Lake
"Comedy, Drama, War",en,2017-05-26,5.6,complex; winning; general,War Machine
"Drama, Thriller",en,1983-12-14,7.0,psychologically; processing; karen,Silkwood
Comedy,en,2013-12-25,6.0,last; coaxed; retirement,Grudge Match
Documentary,en,2010-05-04,8.0,box; eight; office,Never Sleep Again: The Elm Street Legacy
"Science Fiction, Action, Adventure, Thriller",en,1998-12-11,6.4,itself; captain; properties,Star Trek: Insurrection
"Animation, Adventure, Family, Comedy",en,2012-03-12,6.4,rag-tag; queen; pirate,The Pirates! In an Adventure with Scientists!
"Adventure, Drama, Action",zh,2009-11-26,7.5,brave; cunning; dear,Mulan: Rise of a Warrior
"Drama, Animation",ja,2015-04-04,6.2,bamboo; leave; explorer's,Tamayura: Graduation Photo Part 1 - Kizashi
"Fantasy, Animation",en,2019-04-16,6.2,food; super; meet,Super Monsters Furever Friends
"Thriller, Horror, Science Fiction",ja,1954-11-03,7.6,whom; monster; dr,Godzilla
"Action, Comedy, Fantasy, Horror",en,2018-10-31,5.6,illustrious; horror; bloody,Slaughterhouse Rulez
"Action, Drama, Thriller",fr,2018-08-22,6.3,go; undercover; forced,The Bouncer
Horror,de,2018-02-22,5.3,abandoned; youtubers; welcome,Haunted Hospital: Heilstatten
"Action, Fantasy",zh,2010-02-09,6.5,"su; living; beggars""",True Legend
"Documentary, TV Movie",fr,2014-02-28,5.6,studios; marvel; near-bankruptcy,Marvel Renaissance
"Drama, Romance",en,2008-09-07,7.5,circuit; relationship; particularly,The Wrestler
"Crime, Action, Mystery, Thriller",en,1996-10-11,6.6,lethal; samantha; 8,The Long Kiss Goodnight
Documentary,en,2018-09-23,6.5,stuntman; evel; canyon,Stuntman
"Adventure, Drama",en,1969-05-07,7.1,small-town; drugs; cross-country,Easy Rider
"Drama, War, Romance, History",fr,2005-11-09,7.4,no; dispute; i,Joyeux Noel
"Action, Drama, Thriller",en,2001-10-19,7.1,together; put; system,The Last Castle
Comedy,de,2015-10-08,6.8,comedian; lot; actor,Look Who's Back
"TV Movie, Thriller, Animation, Crime, Drama, Fantasy",ja,2009-10-07,7.3,continues; 12; yagami,Death Note Relight 2: L's Successors
"Science Fiction, Comedy, Romance",en,2018-11-09,6.6,girlfriend; made—while; every,Time Freak
"Animation, Fantasy, Horror",ja,2000-11-18,6.8,japan; katana; nurse,Blood: The Last Vampire
"Comedy, Drama",en,2013-06-06,7.1,boyfriend; unexpected; water,The Way Way Back
"Adventure, Horror",it,1981-04-24,5.4,revenge; meet; men,Cannibal Ferox
"Adventure, Animation, Family, Fantasy",ja,1989-07-15,6.7,whose; boy; may,Little Nemo: Adventures in Slumberland
"Animation, Family",en,2002-01-01,6.8,list; ask; makes,Winnie the Pooh: A Very Merry Pooh Year
"Drama, Action, Crime, Thriller, Mystery",en,2015-03-12,6.0,driver; 35; freddy,Kidnapping Mr. Heineken
"Family, Action, Adventure, Comedy, Fantasy",en,2007-08-03,5.4,--; shares; shoeshine,Underdog
"Adventure, Drama, Comedy",en,2014-08-14,6.7,begins; driven; he’s,Hector and the Search for Happiness
"Action, Science Fiction",en,1986-11-21,6.3,jamie's; power; drivers,The Wraith
Comedy,en,2013-10-31,6.4,single; remaining; last,Last Vegas
"Horror, Drama, Thriller",en,2018-07-27,5.6,future; siblings; car,Our House
"Animation, Family",en,2010-05-26,4.6,fantasy; living; show,Space Chimps 2: Zartog Strikes Back
Comedy,en,1987-07-10,5.6,course; travel; maintain,Revenge of the Nerds II: Nerds in Paradise
"Drama, Thriller, Mystery",en,1974-11-22,7.2,car; murder; detective,Murder on the Orient Express
"Family, Animation, Comedy, Fantasy",en,2012-09-14,7.2,limbs; bathroom; getting,Partysaurus Rex
"War, Drama",en,2017-12-14,6.2,mentally; dugout; 1918,Journey's End
"Action, Adventure, Science Fiction",en,1995-06-09,5.5,killer; race; embark,Congo
"Comedy, Science Fiction",en,2000-12-15,5.5,cannot; remember; parked,"Dude, Where's My Car?"
"Horror, Comedy",en,2020-01-31,5.9,infidelity; ways; wife,The Special
"Comedy, Family, Animation, Adventure",en,2018-02-02,6.8,empress; chance; buzztropolis,Maya the Bee: The Honey Games
"Family, Comedy, Mystery, Animation",en,2013-07-22,8.8,gang; begins; off,Scooby-Doo! Adventures: The Mystery Map
"Drama, Comedy, Romance",ko,2006-12-14,6.8,herself; desu; makeover,200 Pounds Beauty
"Drama, Horror, Mystery",en,2017-06-09,5.8,son; wife; unnatural,It Comes at Night
"Drama, Action, Thriller, Crime",cn,1978-03-23,6.4,martial; arts; fake,Game of Death
"Drama, Action, History, War",ko,2011-12-21,8.0,forced; japan; forced,My Way
"Family, Action, Adventure, Comedy, TV Movie",en,2019-02-15,5.5,kim; shego; than,Kim Possible
"Adventure, Fantasy, Drama, Science Fiction, Romance, Family",en,2008-09-06,6.5,go; orphaned; homeless,The Secret of Moonacre
"Adventure, Drama, History",en,2013-12-25,7.3,besieged; vanquish; leads,The Physician
Comedy,en,2017-04-14,5.6,signs; talent; finally,Sandy Wexler
"Adventure, Comedy, Animation",en,2018-03-23,7.9,arrives; outbreak; dogs,Isle of Dogs
"War, Drama, History",en,1970-01-25,7.5,faults; fall; reich,Patton
"Action, Animation, Science Fiction, Crime",ja,2014-09-06,6.9,upcoming; near; emma,Ghost in the Shell Arise - Border 4: Ghost Stands Alone
"Action, Comedy",en,1984-06-29,5.5,across; run; race,Cannonball Run II
"Crime, Drama",en,2007-07-27,7.3,indiana; locked; teenage,An American Crime
"Comedy, Horror",en,2003-02-20,7.4,five; center; south,Demon Slayer
"Action, Crime",en,2005-10-14,6.0,harvey; model; hunter,Domino
"Drama, Romance, History",ja,2002-11-02,7.8,seibei; do; low,The Twilight Samurai
"Animation, Family, Comedy",en,2011-11-23,6.9,switches; fast; buzz,Small Fry
"Adventure, Fantasy, Science Fiction",en,1970-10-25,6.2,tribe; tara; dinosaurs,When Dinosaurs Ruled the Earth
Action,zh,2016-12-02,6.4,martial; those; swordsman,Sword Master
"TV Movie, Crime, Mystery, Thriller",en,2012-11-23,5.3,connected; desire; measures,Dark Desire
Comedy,en,2003-09-26,5.0,room; same; exchange,National Lampoon Presents Dorm Daze
"Drama, History, Romance",en,2007-09-09,6.7,army; safeguard; reign,Elizabeth: The Golden Age
"Crime, Comedy, Drama",en,1974-08-21,6.7,eddie; heroes; cons,The Longest Yard
"Action, Thriller, Crime",en,2017-07-21,5.7,kidnapping; holding; solve,First Kill
"Animation, Family, Fantasy",zh,2016-01-01,5.8,unemployment; worth; chinese,The Guardian Brothers
Documentary,en,2016-09-07,7.1,captures; indigenous; flows,Into the Inferno
"Thriller, Horror",en,2012-01-06,4.8,allegedly; three; people,The Devil Inside
"Animation, Family, Comedy",en,2007-10-02,6.9,film; jerry; usually,Tom and Jerry: A Nutcracker Tale
"Action, Adventure, Comedy",en,1993-11-11,6.4,discover; paris; lay,The Three Musketeers
"Science Fiction, Action, Adventure, Thriller",en,1989-06-09,5.7,kidnapper; kidnapping; supposed,Star Trek V: The Final Frontier
"Horror, Thriller",en,2017-03-03,4.3,ruin; behavior; haunted,Five Nights at Freddy's: The Fan Movie
"Action, Adventure, Comedy, Drama, Western",en,1994-05-20,6.8,rather; thousand; would,Maverick
"Crime, Thriller, Drama",en,1998-06-05,6.5,role; steven; most:,A Perfect Murder
"Drama, Horror, Science Fiction",en,2017-06-23,5.2,desert; texas; rule:,The Bad Batch
"Crime, Drama, Comedy",en,2015-06-19,7.1,adventure; allow; juggling,Dope
"Comedy, Fantasy, Adventure",en,2001-11-21,5.4,plays; medieval; nearly,Black Knight
"Drama, Romance",bn,2015-02-01,5.3,movie[; written; film,Cosmic Sex
"Comedy, Romance",en,2004-01-16,6.0,reuben; free-spirit; middle-of-the-road,Along Came Polly
"Action, Comedy, Horror",en,1992-07-24,5.6,blonde; typical; bouncy,Buffy the Vampire Slayer
Thriller,en,2020-02-20,5.3,revenge; chain; hitmen,Kill Chain
"Drama, Mystery, Science Fiction, Thriller",en,2008-05-14,6.5,city; band; horrific,Blindness
"Horror, Drama, Fantasy",fr,1975-08-20,5.5,son; head; unaware,The Beast
"Horror, Fantasy",es,2019-01-11,6.7,upcoming; ritter; case,Belzebuth
"Drama, Romance",en,1995-10-27,7.2,death; meets; drinking,Leaving Las Vegas
"Drama, Science Fiction, Thriller",en,1999-08-26,5.6,he's; beautiful; jillian,The Astronaut's Wife
"War, Drama",ru,2019-02-22,8.1,occurred; defender; film,Soldier Boy
"Drama, Adventure",en,2018-04-06,6.9,duo; named; horrified,Lean on Pete
"Crime, Thriller, Mystery, Drama",da,2018-10-04,7.2,early; infamous; investigation,The Purity of Vengeance
"Adventure, Fantasy, Action",zh,2017-01-28,6.1,resolve; work; gain,Journey to the West: The Demons Strike Back
Thriller,es,2016-01-13,6.6,deadliest; police; racetrack,Thoroughbred
"Adventure, Animation, Comedy, Family, Fantasy, Romance",ru,2016-04-28,6.1,little; faraway; meadows,Sheep & Wolves
"Music, Drama",en,2018-04-03,7.0,trained; dancer; sister,Honey: Rise Up and Dance
"Thriller, Crime, Mystery",en,2022-02-25,4.9,implicated; tail; investigation,Gasoline Alley
"Animation, Family",no,2020-01-24,6.5,changes; bingo; best,Ella Bella Bingo
"Horror, Thriller",ja,2003-08-15,6.3,brutally; each; kayako,Ju-on: The Grudge 2
Documentary,en,2022-01-22,7.8,risked; arnaz; power,Lucy and Desi
Horror,en,2019-03-01,5.6,throwing; sinkhole; rural,The Hole in the Ground
"Thriller, History",en,2019-08-15,6.3,lures; sting; automobile,Driven
"Mystery, Thriller, Horror",en,2007-02-02,5.7,apparitions; brother; arriving,The Messengers
Comedy,en,2005-10-21,6.2,filming; vic; jealous,Barely Legal
"Drama, Romance",en,1995-05-28,7.7,four; days; francesca,The Bridges of Madison County
"Horror, Thriller, Mystery, Science Fiction",en,2015-01-29,5.2,revived; done; impossible:,The Lazarus Effect
"Drama, Thriller, History",en,2019-11-22,7.5,truth; —; dark,Dark Waters
"Action, Adventure",en,2022-01-27,6.5,face; ben; map,Ben & Jody
Thriller,pl,2021-08-18,6.7,warsaw's; community; communist,Operation Hyacinth
"Action, Adventure, Science Fiction",en,2019-12-05,5.5,plagued; mother-ship; past,Invasion: Planet Earth
"Comedy, Horror, Science Fiction",en,1991-12-11,5.1,apartment; inferno; critters,Critters 3
